ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
52333014;52333014;"Portugal 2 Euro Gedenkmünze 250 Jahre Nationale Druckerei 2018 mit Farbapplikation";;Primus;0;6.90;0.00;;;;;;;;;1;;1;;"<H2>Portugal 2 Euro Gedenkmünze 2018 ""250 Jahre Nationale Druckerei"" mit Farbapplikation </H2> <P>Die neue 2 Euro Gedenkmünze aus Portugal widmet sich dem Thema ""250 Jahre Nationale Druckerei""! Nutzen Sie heute die Gelegenheit und sichern Sie sich jetzt diese 2 Euro Neuheit zum Top-Preis.</P> <P>&nbsp;<BR></P> <UL> <LI><STRONG>Portugal 2 Euro Gedenkmünze 2018! </STRONG></LI> <LI><STRONG>Mit Farbapplikation!</STRONG> </LI></UL><BR> <H3>Jetzt zugreifen! </H3>";;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;Münzen;"Land:Portugal|Nominal:2 Euro|Jahr:2018|Erhaltung:bankfrisch, lose|Material:|Gewicht / Füllmenge:|Maße:|Auflage:|Veredelung:mit Farbapplikation|Nominal:2 Euro";;;;;;;;;;;;;;;;;;;;
5501.000;5501.000;"SCADTA LA 591 Falz mit Handstempel EU";;Primus;0;3.99;0.00;;;;;;;;;1;;1;;"<H2>SCADTA </H2> <P>Kaum mal zu bekommen: Die Ausgaben der Sociedad Colombo-Alemana de Transportes Aeros (SCADTA)! Zur Vereinfachung verkauften die SCADTA-Agenturen in Klumbien ab 1923 Briefmarken für den Flugpostenverkehr. Handstempelaufdrucke stehen für die teilnehmenden Länder. Jetzt in guter ungebrauchter Erhaltung aus Bogenteiltrennung! Selten zu bekommendes Material! Aufdruck ""EU"" steht für die USA (Estados Unidos).</P> <P>&nbsp;</P> <H3>Sichern Sie sich jetzt dieses Top-Angebot! </H3>";;;;;0;0;;;;;;;;;;;;;5;0;;;;;;;;;Briefmarken;"Land:Kolumbien|Jahr:|Erhaltung:Falz|Material:|Gewicht/Füllmenge:|Veredelung:mit Handstempel EU|Michel-Nr.:|Michel Kat.-Wert.:";;;;;;;;;;;;;;;;;;;;
5501.002;5501.002;"SCADTA LA 657 Falz mit Handstempel P";;Primus;0;4.95;0.00;;;;;;;;;1;;1;;"<H2>SCADTA </H2> <P>Kaum zu bekommen: Die Ausgaben der Sociedad Colombo-Alemana de Transportes Aeros (SCADTA)! Zur Vereinfachung verkauften die SCADTA-Agenturen in Kolumbien ab 1923 Briefmarken für den Flugpostenverkehr. Handstempelaufdrucke stehen für die teilnehmenden Länder. Jetzt in guter ungebrauchter Erhaltung aus Bogenteiltrennung! Seltenzu bekommendes Material! Aufdruck ""P"" steht für Panama.</P> <P>&nbsp;</P> <H3>Sichern Sie sich jetzt dieses Top-Angebot !</H3>";;;;;0;0;;;;;;;;;;;;;5;0;;;;;;;;;Briefmarken;"Land:Kolumbien|Jahr:|Erhaltung:Falz|Material:|Gewicht/Füllmenge:|Veredelung:mit Handstempel P|Michel-Nr.:|Michel Kat.-Wert.:";;;;;;;;;;;;;;;;;;;;
55181029;55181029;"San Marino 2018 st Offizieller Kursmünzensatz";;Primus;0;55.00;0.00;;;;;;;;;1;;1;;"<H2>San Marino Eurosatz 2018 </H2> <P> <UL> <LI><STRONG>Stempelglanz</STRONG></LI></UL> <P></P> <P>2017 änderte San Marino zum 15. Jahrestag der Euro-Einführung (2002-inkl.2016) erstmals die Euro-Motive, wie bei der ersten Serie 2002 bis 2016 gibt es 8 verschiedene Motive. Die neuen Motive Euromünzen zeigen Kunstwerke und Denkmäler von San Marino und wurden von dem deutschen Designer Arno Ludwig (*1961), Gemünden am Main, entworfen. </P> <P><STRONG>San Marino - neue Euro-Motive im Überblick</STRONG>: </P> <P><BR><STRONG>2 Euro -</STRONG> der Heilige Marinus (Gemälde von Giovan Battista Urbinelli) </P> <P><STRONG>1 Euro - </STRONG>La Cesta, Turm auf dem Monte Titano</P> <P>&nbsp;<STRONG>50 Cent -</STRONG> Detailabbild aus dem Gemälde von Emilio Retrosi </P> <P><STRONG>20 Cent -</STRONG> die drei Türme des Monte Titanos </P> <P><STRONG>10 Cent -</STRONG> die Fassade der Kirche und des Klosters San Francesco </P> <P><STRONG>5 Cent -</STRONG> die Kirche der Kapuziner </P> <P><STRONG>2 Cent - </STRONG>das Stadttor 'Porta del Locho' </P> <P><STRONG>1 Cent - </STRONG>offizielles Wappen der Republik <BR></P> <P>Das Sammelgebiet 'Kleinstaaten' fasziniert mit sensationellen Raritäten und interessanten Sammelthemen. Sehr gesucht sind natürlich die Euro-Raritäten der Kleinstaaten. </P> <H3>Sichern Sie sich jetzt noch Ihr Exemplar! </H3>";;;;;0;0;;;;;;;;;;;;;118;15,4;;;;;;;;;Münzen;"Land:San Marino|Nominal:1 Cent bis 2 Euro|Jahr:2018|Erhaltung:Stempelglanz|Material:|Gewicht / Füllmenge:8 Münzen|Maße:|Auflage:|Veredelung:|Nominal:1 Cent bis 2 Euro";;;;;;;;;;;;;;;;;;;;
55181030;55181030;"San Marino Kursmünzensatz 2018 st mit 5 Euro";;Primus;0;67.90;0.00;;;;;;;;;1;;1;;"<H2>San Marino Eurosatz 2018 </H2> <P> <UL> <LI><STRONG>Stempelglanz!</STRONG></LI> <LI><STRONG>Mit 5 Euro!</STRONG></LI></UL> <P></P> <P>2017 änderte San Marino zum 15. Jahrestag der Euro-Einführung (2002-inkl.2016) erstmals die Euro-Motive, wie bei der ersten Serie 2002 bis 2016 gibt es 8 verschiedene Motive. Die neuen Motive Euromünzen zeigen Kunstwerke und Denkmäler von San Marino und wurden von dem deutschen Designer Arno Ludwig (*1961), Gemünden am Main, entworfen. </P> <P><STRONG>San Marino - neue Euro-Motive im Überblick</STRONG>:</P> <P>&nbsp;<BR><STRONG>2 Euro -</STRONG> der Heilige Marinus (Gemälde von Giovan Battista Urbinelli) </P> <P><STRONG>1 Euro - </STRONG>La Cesta, Turm auf dem Monte Titano </P> <P><STRONG>50 Cent -</STRONG> Detailabbild aus dem Gemälde von Emilio Retrosi </P> <P><STRONG>20 Cent -</STRONG> die drei Türme des Monte Titanos </P> <P><STRONG>10 Cent -</STRONG> die Fassade der Kirche und des Klosters San Francesco </P> <P><STRONG>5 Cent -</STRONG> die Kirche der Kapuziner </P> <P><STRONG>2 Cent - </STRONG>das Stadttor 'Porta del Locho' </P> <P><STRONG>1 Cent - </STRONG>offizielles Wappen der Republik </P> <P><BR>Das Sammelgebiet 'Kleinstaaten' fasziniert mit sensationellen Raritäten und interessanten Sammelthemen. Sehr gesucht sind natürlich die Euro-Raritäten der Kleinstaaten. </P> <H3>Sichern Sie sich jetzt noch Ihr Exemplar! </H3>";;;;;0;0;;;;;;;;;;;;;136;15,4;;;;;;;;;Münzen;"Land:San Marino|Nominal:1 Cent bis 5 Euro|Jahr:2018|Erhaltung:Stempelglanz|Material:|Gewicht / Füllmenge:9 Münzen|Maße:|Auflage:|Veredelung:|Nominal:1 Cent bis 5 Euro";;;;;;;;;;;;;;;;;;;;
65181008;65181008;"Vatikan Kursmünzensatz 2003 st";;Primus;19;219.00;289.00;;;;;;;;;1;;1;;"<h2>Offizieller Vatikan Kursm&uuml;nzensatz</h2> <br> 2003 durfte Papst Johannes Paul II. sein <strong>25j&auml;hriges Amtsjubil&auml;um feiern.</strong> Die Nachfrage nach dem offiziellen Vatikan-Kursm&uuml;nzensatz des Jubil&auml;umsjahres ist daher riesengro&szlig;, Sammler und Liebhaber von Kleinstaatenrarit&auml;ten wollen dieses besondere Ereignis in der eigenen Sammlung dokumentieren.<br>  <ul><li>Alle 8 Eurom&uuml;nzen des Vatikan!</li> <li>Komplett von 1 Cent bis 2 Euro!</li> <li>Kleine Auflage: 65.000!</li> <li>Offiziell l&auml;ngst ausverkauft!</li> </ul><h3> Jetzt noch zugreifen!</h3>";;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;Münzen;"Land:Vatikan|Nominal:1 Cent bis 2 Euro|Jahr:2013|Erhaltung:Stempelglanz, im Blister|Material:|Gewicht / Füllmenge:8 Münzen|Maße:|Auflage:65.000|Veredelung:|Nominal:1 Cent bis 2 Euro";;;;;;;;;;;;;;;;;;;;
65181009;65181009;"Vatikan Kursmünzensatz Johannes Paul II. 2002 Stempelglanz";;Primus;19;669.00;995.00;;;;;;;;;1;;1;;"<h2>Vatikan Kursm&uuml;nzensatz 2002</h2> Bereits zu Voreuro-Zeiten waren die M&uuml;nzen der drei Kleinstaaten Vatikan, San Marino und Monaco sehr begehrt. Der richtige Boom begann allerdings erst mit der Einf&uuml;hrung des Euro:<br><br> Die Nachfrage nach den Rarit&auml;ten der drei Kleinstaaten hat sich potenziert, diese enorme Nachfrage (bei gleichzeitig kleiner Auflage) l&auml;sst die Sammlerwerte in die H&ouml;he schnellen. Somit geh&ouml;ren die Euro-M&uuml;nzen der Kleinstaaten zu den h&ouml;chstbewerteten Euro-Rarit&auml;ten &uuml;berhaupt.<br>  <ul><li><strong>Offizieller Kursm&uuml;nzsatz Johannes Paul II. 2002!</strong></li> <li><strong>1 Cent bis 2 Euro!</strong></li> <li><strong>8 M&uuml;nzen!</strong></li> <li><strong>Im Blister!</strong></li> <li><strong>Auflage: 70.000!</strong></li> </ul><h3> Nur noch wenige Exemplare lieferbar!</h3>";;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;Münzen;"Land:Vatikan|Nominal:1 Cent bis 2 Euro|Jahr:2002|Erhaltung:Stempelglanz, im Blister|Material:|Gewicht / Füllmenge:8 Euromünzen|Maße:|Auflage:65.000|Veredelung:|Nominal:1 Cent bis 2 Euro";;;;;;;;;;;;;;;;;;;;
65182006;65182006;"Vatikan Kursmünzensatz 2007 PP";;Primus;19;249.00;499.00;;;;;;;;;1;;1;;"<h2>Vatikan Kursm&uuml;nzensatz 2007</h2>  <p>Der offizielle Vatikan Kursm&uuml;nzensatz 2007 in Luxus-Qualit&auml;t Polierte Platte!<br><strong>Inklusive offizieller Silberpr&auml;gung zum 80. Geburtstag von Papst Benedikt XVI!</strong></p> <p></p>";;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;Münzen;"Land:Vatikan|Nominal:1 Cent bis 2 Euro + Silberprägung|Jahr:2007|Erhaltung:Polierte Platte, im Etui|Material:|Gewicht / Füllmenge:8 Münzen + Silberprägung|Maße:|Auflage:16.000|Veredelung:|Nominal:1 Cent bis 2 Euro + Silberprägung";;;;;;;;;;;;;;;;;;;;
65182009;65182009;"Vatikan Kursmünzensatz 2010 PP";;Primus;19;185.00;298.00;;;;;;;;;1;;1;;"<h2>Offizieller Kursm&uuml;nzensatz des Vatikan 2010<br> </h2> <ul><li><strong>1 Cent bis 2 Euro</strong></li> <li><strong>in Pr&auml;gequalit&auml;t: Polierter Platte!</strong></li> <li><strong>mit K&uuml;nstlerpr&auml;gung '400. Todesjahr Caravaggio' in Silber!</strong></li> <li><strong>Im Etui!</strong></li> </ul><h3> Limitierte Auflage von nur 15.000 S&auml;tze!</h3>";;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;Münzen;"Land:Vatikan|Nominal:1 Cent bis 2 Euro + Silberprägung|Jahr:2010|Erhaltung:Polierte Platte, im Etui|Material:|Gewicht / Füllmenge:8 Münzen + Silberprägung|Maße:|Auflage:15.000|Veredelung:|Nominal:1 Cent bis 2 Euro + Silberprägung";;;;;;;;;;;;;;;;;;;;
80500039;80500039;"Leuchtturm Koffer mit Tragegurt inkl. 6 Tableaus für 198 Münzen";;Primus;19;19.99;0.00;;;;;;;;;1;;1;;"<H2>Leuchtturm Koffer mit Tragegurt </H2> <P>Der Leuchtturm Koffer mit Tragegurt inklusive 6 Tableaus für 198 Münzen. Unerlässlich für den passionierten Sammler ist qualitätsvolles Zubehör, denn nur eine geeignete Aufbewahrung und die richtige Pflege erhalten die Schönheit und den Wert Ihrer Sammlung.</P> <P>&nbsp;</P> <P> <UL> <LI><STRONG>Koffer inkl. 6 Tableaus für 198 Münzen! </STRONG></LI> <LI><STRONG>Mit Tragegurt! </STRONG></LI> <LI><STRONG>Format 409x225x102mm! </STRONG></LI></UL> <P></P> <H3>&nbsp;</H3> <H3>Ideale Aufbewahrung von Münzen! </H3> <P><STRONG></STRONG>&nbsp;</P> <P><STRONG>Hinweis:</STRONG> Lieferung ohne Münzen!</P>";;;;;0;0;;;;;;;;;;;;;1000;0;;;;;;;;;Münzen;"Land:|Nominal:|Jahr:|Erhaltung:|Material:|Gewicht / Füllmenge:|Maße:Format 409x255x102mm|Auflage:|Veredelung:mit Tragegurt|Nominal:";;;;;;;;;;;;;;;;;;;;
80500042;80500042;"Leuchtturm Koffer Cargo L6 PRO ohne Tableaus";;Primus;19;14.33;0.00;;;;;;;;;1;;1;;"<H2>Leuchtturm Koffer Cargo L6 PRO </H2> <P>Der Leuchtturm Koffer Cargo L6 PRO ohne Tableaus. Unerlässlich für den passionierten Sammler ist qualitätsvolles Zubehör, denn nur eine geeignete Aufbewahrung und die richtige Pflege erhalten die Schönheit und den Wert Ihrer Sammlung.</P> <P>&nbsp;</P> <P> <UL> <LI><STRONG>Koffer Cargo L6 PRO! </STRONG></LI> <LI><STRONG>Ohne Tableaus! </STRONG></LI> <LI><STRONG>Format 409x225x102mm! </STRONG></LI></UL> <P></P> <H3>&nbsp;</H3> <H3>Ideale Aufbewahrung! </H3> <P><STRONG></STRONG>&nbsp;</P> <P><STRONG>Hinweis:</STRONG> Lieferung ohne Tableaus!</P>";;;;;0;0;;;;;;;;;;;;;1000;0;;;;;;;;;Münzen;"Land:|Nominal:|Jahr:|Erhaltung:|Material:|Gewicht / Füllmenge:|Maße:Format 409x255x102|Auflage:|Veredelung:|Nominal:";;;;;;;;;;;;;;;;;;;;
80500044;80500044;"Leuchtturm Koffer Cargo L6 mit 6 Münztableaus für 90 Quadrum Kapseln";;Primus;19;17.38;0.00;;;;;;;;;1;;1;;"<H2>Leuchtturm Koffer Cargo L6 </H2> <P>Der Leuchtturm Koffer Cargo L6 mit 6 Münztableaus für 90 Quadrum Kapseln. Unerlässlich für den passionierten Sammler ist qualitätsvolles Zubehör, denn nur eine geeignete Aufbewahrung und die richtige Pflege erhalten die Schönheit und den Wert Ihrer Sammlung.</P> <P>&nbsp;</P> <P> <UL> <LI><STRONG>Koffer Cargo L6! </STRONG></LI> <LI><STRONG>Mit 6 Münztableaus! </STRONG></LI> <LI><STRONG>Format 407x95x245mm! </STRONG></LI></UL> <P></P> <H3>&nbsp;</H3> <H3>Ideale Aufbewahrung von Münzen! </H3> <P><STRONG></STRONG>&nbsp;</P> <P><STRONG>Hinweis:</STRONG> Lieferung ohne Münzen und ohne Kapseln!</P>";;;;;0;0;;;;;;;;;;;;;1000;0;;;;;;;;;Münzen;"Land:|Nominal:|Jahr:|Erhaltung:|Material:|Gewicht / Füllmenge:|Maße:407x95x245mm|Auflage:|Veredelung:|Nominal:";;;;;;;;;;;;;;;;;;;;
80500045;80500045;"Leuchtturm Koffer Cargo L6 PRO mit 6 Münztableaus für 35 Münzen Quadrum";;Primus;19;19.99;0.00;;;;;;;;;1;;1;;"<H2>Leuchtturm Koffer Cargo L6 </H2> <P>Der Leuchtturm Koffer Cargo L6 PRO mit 6 Münztableaus für 35 Quadrum 39x39mm. Unerlässlich für den passionierten Sammler ist qualitätsvolles Zubehör, denn nur eine geeignete Aufbewahrung und die richtige Pflege erhalten die Schönheit und den Wert Ihrer Sammlung.</P> <P>&nbsp;</P> <P> <UL> <LI><STRONG>Koffer Cargo L6 PRO6! </STRONG></LI> <LI><STRONG>Für 35 Münzen Quadrum 39x39mm! </STRONG></LI> <LI><STRONG>Mit 6 Münztableaus! </STRONG></LI> <LI><STRONG>Format 409x255x102mm! </STRONG></LI></UL> <P></P> <H3>&nbsp;</H3> <H3>Ideale Aufbewahrung von Münzen! </H3> <P><STRONG></STRONG>&nbsp;</P> <P><STRONG>Hinweis:</STRONG> Lieferung ohne Münzen und ohne Kapseln!</P>";;;;;0;0;;;;;;;;;;;;;1000;0;;;;;;;;;Münzen;"Land:|Nominal:|Jahr:|Erhaltung:|Material:|Gewicht / Füllmenge:|Maße:409x255x102mm|Auflage:|Veredelung:|Nominal:";;;;;;;;;;;;;;;;;;;;
80500046;80500046;"Leuchtturm Koffer Cargo L6 für 240x 2 Euro Münzen";;Primus;19;17.38;0.00;;;;;;;;;1;;1;;"<H2>Leuchtturm Koffer Cargo L6 </H2> <P>Der Leuchtturm Koffer Cargo L6 für 240x 2 Euro Münzen. Unerlässlich für den passionierten Sammler ist qualitätsvolles Zubehör, denn nur eine geeignete Aufbewahrung und die richtige Pflege erhalten die Schönheit und den Wert Ihrer Sammlung.</P> <P>&nbsp;</P> <P> <UL> <LI><STRONG>Koffer Cargo L6! </STRONG></LI> <LI><STRONG>Für 240x 2 Euro Münzen! </STRONG></LI> <LI><STRONG>Format 407x95x245mm! </STRONG></LI></UL> <P></P> <H3>&nbsp;</H3> <H3>Ideale Aufbewahrung von Münzen! </H3> <P><STRONG></STRONG>&nbsp;</P> <P><STRONG>Hinweis:</STRONG> Lieferung ohne Münzen!</P>";;;;;0;0;;;;;;;;;;;;;1000;0;;;;;;;;;Münzen;"Land:|Nominal:|Jahr:|Erhaltung:|Material:|Gewicht / Füllmenge:|Maße: 407x95x245mm|Auflage:|Veredelung:|Nominal:";;;;;;;;;;;;;;;;;;;;
90014037;90014037;"Goldbarren 2g Kinebar in Blisterkarte mit Hologramm 999,9er Gold";;Primus;0;98.00;0.00;;;;;;;;;1;;1;;"<H2>Kinebar 2g Goldbarren in Blisterkarte </H2> <P>Die Kinebar-Goldbarren werden aus reinem 999,9er Gold geprägt und mit einem Sicherheits-Hologramm auf der Rückseite versehen. Die Kinebarren werden in einer Blisterkarte geliefert, die gleichzeitig die Echtheit garantiert.</P> <P>&nbsp;</P> <P></P> <UL> <LI><STRONG>Kinebar 2g Goldbarren in Blisterkarte! </STRONG></LI> <LI><STRONG>Mit Sicherheits-Hologramm! </STRONG></LI> <LI><STRONG>Mit Echtheitszertifikat! </STRONG></LI></UL><BR> <H3>Sichern Sie sich jetzt Ihren Goldbarren zum Top-Preis! </H3> <P></P> <P>&nbsp;</P>";;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;Münzen;"Land:|Nominal:|Jahr:|Erhaltung:|Material:999,9er Gold|Gewicht / Füllmenge:2g|Maße:|Auflage:|Veredelung:mit Sicherheits-Hologramm in Blisterkarte|Nominal:";;;;;;;;;;;;;;;;;;;;
90800349;90800349;"Qualitätsalbum im 5er Pack 32 Seiten";;Primus;19;54.50;0.00;;;;;;;;;1;;1;;"<H2>Qualitätsalbum im 5er Pack à Album 32 Seiten </H2> <P>Werte bewahren, Schönheit erhalten: Unerlässlich für den passionierten Sammler ist qualitätsvolles Zubehör, denn nur eine geeignete Aufbewahrung und die richtige Pflege erhalten die Schönheit und den Wert der eigenen Sammlung.</P> <P>&nbsp;<BR></P> <UL> <LI><STRONG>Fabrikfrische großformatige Alben! </STRONG></LI> <LI><STRONG>32 weiße, ungeteilte Seiten! </STRONG></LI> <LI><STRONG>Pergaminzwischenlagen! </STRONG></LI> <LI><STRONG>Hochwertige Goldprägung ErstklassigeVerarbeitung! </STRONG></LI></UL><BR> <H3>Sichern Sie sich jetzt dieses Top-Angebot! </H3>";;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;Münzen;"Land:|Nominal:|Jahr:|Erhaltung:|Material:|Gewicht / Füllmenge:5 Alben|Maße:|Auflage:|Veredelung:|Nominal:";;;;;;;;;;;;;;;;;;;;
98810199;98810199;"Halskette mit Faberge-Ei Rep. 7 x Anhänger Länge 45cm";;Primus;19;99.00;0.00;;;;;;;;;1;;1;;"<H3>Halskette mit Fabergè-Ei</H3> <P>7faches Schmuckglück in Fabergè-Ei Tradition.</P> <P><BR>&nbsp;</P> <UL> <LI>Halskette Länge: 45cm!</LI> <LI>Mit 7 Anhängern ""<STRONG>Fabergè-Ei-Replikat""!</STRONG></LI></UL> <H3>&nbsp;</H3> <H3>Eine schöne Geschenk-Idee!</H3>";;;;;0;0;;;;;;;;;;;;;10.5;10;;;;;;;;;Münzen;"Land:|Nominal:|Jahr:|Erhaltung:|Material:|Gewicht / Füllmenge:7 Anhänger|Maße:Länge 45cm|Auflage:|Veredelung:|Nominal:";;;;;;;;;;;;;;;;;;;;
98810199;98810199;"Halskette mit Faberge-Ei Rep. 7 x Anhänger Länge 45cm";;Primus;19;99.00;0.00;;;;;;;;;1;;1;;"<H3>Halskette mit Fabergè-Ei</H3> <P>7faches Schmuckglück in Fabergè-Ei Tradition.</P> <P><BR>&nbsp;</P> <UL> <LI>Halskette Länge: 45cm!</LI> <LI>Mit 7 Anhängern ""<STRONG>Fabergè-Ei-Replikat""!</STRONG></LI></UL> <H3>&nbsp;</H3> <H3>Eine schöne Geschenk-Idee!</H3>";;;;;0;0;;;;;;;;;;;;;10.5;10;;;;;;;;;Münzen;"Land:|Nominal:|Jahr:|Erhaltung:|Material:|Gewicht / Füllmenge:7 Anhänger|Maße:Länge 45cm|Auflage:|Veredelung:|Nominal:";;;;;;;;;;;;;;;;;;;;
